1.54656300830270e+005,-1.24434583232498e+006
1.54666623677141e+005,-1.24526903292210e+006
120,
1.55931127185084e+005,-1.24525483819011e+006
1.54666623677141e+005,-1.24526903292210e+006
1.54656300830270e+005,-1.24434583232498e+006
1.55920719874361e+005,-1.24433163406498e+006
1.55931127185084e+005,-1.24525483819011e+006
121,
1.44541118385502e+005,-1.24445525347728e+006
1.43276741228284e+005,-1.24446841054428e+006
1.43267175444643e+005,-1.24354523944225e+006
1.44531468128375e+005,-1.24353207910691e+006
1.44541118385502e+005,-1.24445525347728e+006
122,
1.45805500039458e+005,-1.24444198073244e+006
1.44541118385502e+005,-1.24445525347728e+006
1.44531468128375e+005,-1.24353207910691e+006
1.45795765307012e+005,-1.24351880306503e+006
1.45805500039458e+005,-1.24444198073244e+006
123,
1.47069886229482e+005,-1.24442859230726e+006
1.45805500039458e+005,-1.24444198073244e+006
1.45795765307012e+005,-1.24351880306503e+006
1.47060067019869e+005,-1.24350541131407e+006
1.47069886229482e+005,-1.24442859230726e+006
124,
1.48334276994922e+005,-1.24441508819918e+006
1.47069886229482e+005,-1.24442859230726e+006
1.47060067019869e+005,-1.24350541131407e+006
1.48324373306278e+005,-1.24349190385151e+006
1.48334276994922e+005,-1.24441508819918e+006
125,
1.49598672375114e+005,-1.24440146840565e+006
1.48334276994922e+005,-1.24441508819918e+006
1.48324373306278e+005,-1.24349190385151e+006
1.49588684205558e+005,-1.24347828067477e+006
1.49598672375114e+005,-1.24440146840565e+006
126,
1.50863072409403e+005,-1.24438773292408e+006
1.49598672375114e+005,-1.24440146840565e+006
1.49588684205558e+005,-1.24347828067477e+006
1.50852999757037e+005,-1.24346454178128e+006
1.50863072409403e+005,-1.24438773292408e+006
127,
1.52127477137132e+005,-1.24437388175187e+006
1.50863072409403e+005,-1.24438773292408e+006
1.50852999757037e+005,-1.24346454178128e+006
1.52117320000043e+005,-1.24345068716842e+006
1.52127477137132e+005,-1.24437388175187e+006
128,
1.53391886597637e+005,-1.24435991488639e+006
1.52127477137132e+005,-1.24437388175187e+006
1.52117320000043e+005,-1.24345068716842e+006
1.53381644973898e+005,-1.24343671683357e+006
1.53391886597637e+005,-1.24435991488639e+006
129,
1.54656300830270e+005,-1.24434583232498e+006
1.53391886597637e+005,-1.24435991488639e+006
1.53381644973898e+005,-1.24343671683357e+006
1.54645974717935e+005,-1.24342263077407e+006
1.54656300830270e+005,-1.24434583232498e+006
130,
1.55920719874361e+005,-1.24433163406498e+006
1.54656300830270e+005,-1.24434583232498e+006
1.54645974717935e+005,-1.24342263077407e+006
1.55910309271469e+005,-1.24340842898726e+006
1.55920719874361e+005,-1.24433163406498e+006
131,
1.44531468128375e+005,-1.24353207910691e+006
1.43267175444643e+005,-1.24354523944225e+006
1.43257606636063e+005,-1.24262206737583e+006
1.44521814819609e+005,-1.24260890377328e+006
1.44531468128375e+005,-1.24353207910691e+006
132,
1.45795765307012e+005,-1.24351880306503e+006
1.44531468128375e+005,-1.24353207910691e+006
1.44521814819609e+005,-1.24260890377328e+006
1.45786027496227e+005,-1.24259562443547e+006
1.45795765307012e+005,-1.24351880306503e+006
133,
1.47060067019869e+005,-1.24350541131407e+006
1.45795765307012e+005,-1.24351880306503e+006
1.45786027496227e+005,-1.24259562443547e+006
1.47050244705215e+005,-1.24258222935987e+006
1.47060067019869e+005,-1.24350541131407e+006
134,
1.48324373306278e+005,-1.24349190385151e+006
1.47060067019869e+005,-1.24350541131407e+006
1.47050244705215e+005,-1.24258222935987e+006
1.48314466485890e+005,-1.24256871854396e+006
1.48324373306278e+005,-1.24349190385151e+006
135,
1.49588684205558e+005,-1.24347828067477e+006
1.48324373306278e+005,-1.24349190385151e+006
1.48314466485890e+005,-1.24256871854396e+006
1.49578692877556e+005,-1.24255509198516e+006
1.49588684205558e+005,-1.24347828067477e+006
136,
1.50852999757037e+005,-1.24346454178128e+006
1.49588684205558e+005,-1.24347828067477e+006
1.49578692877556e+005,-1.24255509198516e+006
1.50842923919524e+005,-1.24254134968090e+006
1.50852999757037e+005,-1.24346454178128e+006
137,
1.52117320000043e+005,-1.24345068716842e+006
1.50852999757037e+005,-1.24346454178128e+006
1.50842923919524e+005,-1.24254134968090e+006
1.52107159651106e+005,-1.24252749162856e+006
1.52117320000043e+005,-1.24345068716842e+006
138,
1.53381644973898e+005,-1.24343671683357e+006
1.52117320000043e+005,-1.24345068716842e+006
1.52107159651106e+005,-1.24252749162856e+006
1.53371400111607e+005,-1.24251351782552e+006
1.53381644973898e+005,-1.24343671683357e+006
139,
1.54645974717935e+005,-1.24342263077407e+006
1.53381644973898e+005,-1.24343671683357e+006
1.53371400111607e+005,-1.24251351782552e+006
1.54635645340344e+005,-1.24249942826913e+006
1.54645974717935e+005,-1.24342263077407e+006
140,
1.55910309271469e+005,-1.24340842898726e+006
1.54645974717935e+005,-1.24342263077407e+006
1.54635645340344e+005,-1.24249942826913e+006
1.55899895376618e+005,-1.24248522295671e+006
1.55910309271469e+005,-1.24340842898726e+006
141,
1.44521814819609e+005,-1.24260890377328e+006
1.43257606636063e+005,-1.24262206737583e+006
1.43248034802739e+005,-1.24169889434480e+006
1.44512158459399e+005,-1.24168572747613e+006
1.44521814819609e+005,-1.24260890377328e+006
142,
1.45786027496227e+005,-1.24259562443547e+006
1.44521814819609e+005,-1.24260890377328e+006
1.44512158459399e+005,-1.24168572747613e+006
1.45776286607299e+005,-1.24167244484351e+006
1.45786027496227e+005,-1.24259562443547e+006
143,
1.47050244705215e+005,-1.24258222935987e+006
1.45786027496227e+005,-1.24259562443547e+006
1.45776286607299e+005,-1.24167244484351e+006
1.47040419285719e+005,-1.24165904644441e+006
1.47050244705215e+005,-1.24258222935987e+006
144,
1.48314466485890e+005,-1.24256871854396e+006
1.47050244705215e+005,-1.24258222935987e+006
1.47040419285719e+005,-1.24165904644441e+006
1.48304556533961e+005,-1.24164553227629e+006
1.48314466485890e+005,-1.24256871854396e+006
145,
1.49578692877556e+005,-1.24255509198516e+006
1.48314466485890e+005,-1.24256871854396e+006
1.48304556533961e+005,-1.24164553227629e+006
1.49568698391312e+005,-1.24163190233659e+006
1.49578692877556e+005,-1.24255509198516e+006
146,
1.50842923919524e+005,-1.24254134968090e+006
1.49578692877556e+005,-1.24255509198516e+006
1.49568698391312e+005,-1.24163190233659e+006
1.50832844897068e+005,-1.24161815662272e+006
1.50842923919524e+005,-1.24254134968090e+006
147,
1.52107159651106e+005,-1.24252749162856e+006
1.50842923919524e+005,-1.24254134968090e+006
1.50832844897068e+005,-1.24161815662272e+006
1.52096996090524e+005,-1.24160429513207e+006
1.52107159651106e+005,-1.24252749162856e+006
148,
1.53371400111607e+005,-1.24251351782552e+006
1.52107159651106e+005,-1.24252749162856e+006
1.52096996090524e+005,-1.24160429513207e+006
1.53361152010970e+005,-1.24159031786202e+006
1.53371400111607e+005,-1.24251351782552e+006
149,
1.54635645340344e+005,-1.24249942826913e+006
1.53371400111607e+005,-1.24251351782552e+006
1.53361152010970e+005,-1.24159031786202e+006
1.54625312697707e+005,-1.24157622480991e+006
1.54635645340344e+005,-1.24249942826913e+006
150,
1.55899895376618e+005,-1.24248522295671e+006
1.54635645340344e+005,-1.24249942826913e+006
1.54625312697707e+005,-1.24157622480991e+006
1.55889478190019e+005,-1.24156201597308e+006
1.55899895376618e+005,-1.24248522295671e+006
151,
1.44512158459399e+005,-1.24168572747613e+006
1.43248034802739e+005,-1.24169889434480e+006
1.43238459944865e+005,-1.24077572034890e+006
1.44502499047942e+005,-1.24076255021524e+006
1.44512158459399e+005,-1.24168572747613e+006
152,
1.45776286607299e+005,-1.24167244484351e+006
1.44512158459399e+005,-1.24168572747613e+006
1.44502499047942e+005,-1.24076255021524e+006
1.45766542640425e+005,-1.24074926428893e+006
1.45776286607299e+005,-1.24167244484351e+006
153,
1.47040419285719e+005,-1.24165904644441e+006
1.45776286607299e+005,-1.24167244484351e+006
1.45766542640425e+005,-1.24074926428893e+006
1.47030590761579e+005,-1.24073586256745e+006
1.47040419285719e+005,-1.24165904644441e+006
154,
1.48304556533961e+005,-1.24164553227629e+006
1.47040419285719e+005,-1.24165904644441e+006
1.47030590761579e+005,-1.24073586256745e+006
1.48294643450689e+005,-1.24072234504826e+006
1.48304556533961e+005,-1.24164553227629e+006
155,
1.49568698391312e+005,-1.24163190233659e+006
1.48304556533961e+005,-1.24164553227629e+006
1.48294643450689e+005,-1.24072234504826e+006
1.49558700747027e+005,-1.24070871172880e+006
1.49568698391312e+005,-1.24163190233659e+006
156,
1.50832844897068e+005,-1.24161815662272e+006
1.49568698391312e+005,-1.24163190233659e+006
1.49558700747027e+005,-1.24070871172880e+006
1.50822762689872e+005,-1.24069496260648e+006
1.50832844897068e+005,-1.24161815662272e+006
157,
1.52096996090524e+005,-1.24160429513207e+006
1.50832844897068e+005,-1.24161815662272e+006
1.50822762689872e+005,-1.24069496260648e+006
1.52086829318505e+005,-1.24068109767870e+006
1.52096996090524e+005,-1.24160429513207e+006
158,
1.53361152010970e+005,-1.24159031786202e+006
1.52096996090524e+005,-1.24160429513207e+006
1.52086829318505e+005,-1.24068109767870e+006
1.53350900672196e+005,-1.24066711694281e+006
1.53361152010970e+005,-1.24159031786202e+006
159,
1.54625312697707e+005,-1.24157622480991e+006
1.53361152010970e+005,-1.24159031786202e+006
1.53350900672196e+005,-1.24066711694281e+006
1.54614976790233e+005,-1.24065302039619e+006
1.54625312697707e+005,-1.24157622480991e+006
160,
1.55889478190019e+005,-1.24156201597308e+006
1.54625312697707e+005,-1.24157622480991e+006
1.54614976790233e+005,-1.24065302039619e+006
1.55879057711882e+005,-1.24063880803614e+006
1.55889478190019e+005,-1.24156201597308e+006
161,
1.44502499047942e+005,-1.24076255021524e+006
1.43238459944865e+005,-1.24077572034890e+006
1.43228882062633e+005,-1.23985254538790e+006
1.44492836585432e+005,-1.23983937199035e+006
1.44502499047942e+005,-1.24076255021524e+006
162,
1.45766542640425e+005,-1.24074926428893e+006
1.44502499047942e+005,-1.24076255021524e+006
1.44492836585432e+005,-1.23983937199035e+006
1.45756795595802e+005,-1.23982608277148e+006
1.45766542640425e+005,-1.24074926428893e+006
163,
1.47030590761579e+005,-1.24073586256745e+006
1.45766542640425e+005,-1.24074926428893e+006
1.45756795595802e+005,-1.23982608277148e+006
1.47020759132994e+005,-1.23981267772875e+006
1.47030590761579e+005,-1.24073586256745e+006
164,
1.48294643450689e+005,-1.24072234504826e+006
1.47030590761579e+005,-1.24073586256745e+006
1.47020759132994e+005,-1.23981267772875e+006
1.48284727236277e+005,-1.23979915685964e+006
1.48294643450689e+005,-1.24072234504826e+006
165,
1.49558700747027e+005,-1.24070871172880e+006
1.48294643450689e+005,-1.24072234504826e+006
1.48284727236277e+005,-1.23979915685964e+006
1.49548699944905e+005,-1.23978552016157e+006
1.49558700747027e+005,-1.24070871172880e+006
166,
1.50822762689872e+005,-1.24069496260648e+006
1.49558700747027e+005,-1.24070871172880e+006
1.49548699944905e+005,-1.23978552016157e+006
1.50812677298142e+005,-1.23977176763196e+006
1.50822762689872e+005,-1.24069496260648e+006
167,
1.52086829318505e+005,-1.24068109767870e+006
1.50822762689872e+005,-1.24069496260648e+006
1.50812677298142e+005,-1.23977176763196e+006
1.52076659335252e+005,-1.23975789926821e+006
1.52086829318505e+005,-1.24068109767870e+006
168,
1.53350900672196e+005,-1.24066711694281e+006
1.52086829318505e+005,-1.24068109767870e+006
1.52076659335252e+005,-1.23975789926821e+006
1.53340646095492e+005,-1.23974391506767e+006
1.53350900672196e+005,-1.24066711694281e+006
169,
1.54614976790233e+005,-1.24065302039619e+006
1.53350900672196e+005,-1.24066711694281e+006
1.53340646095492e+005,-1.23974391506767e+006
1.54604637618131e+005,-1.23972981502772e+006
1.54614976790233e+005,-1.24065302039619e+006
170,
1.55879057711882e+005,-1.24063880803614e+006
1.54614976790233e+005,-1.24065302039619e+006
1.54604637618131e+005,-1.23972981502772e+006
1.55868633942420e+005,-1.23971559914566e+006
1.55879057711882e+005,-1.24063880803614e+006
171,
1.44492836585432e+005,-1.23983937199035e+006
1.43228882062633e+005,-1.23985254538790e+006
1.43219301156239e+005,-1.23892936946155e+006
1.44483171072064e+005,-1.23891619280123e+006
1.44492836585432e+005,-1.23983937199035e+006
172,
1.45756795595802e+005,-1.23982608277148e+006
1.44492836585432e+005,-1.23983937199035e+006
1.44483171072064e+005,-1.23891619280123e+006
1.45747045473628e+005,-1.23890290029091e+006
1.45756795595802e+005,-1.23982608277148e+006
173,
1.47020759132994e+005,-1.23981267772875e+006
1.45756795595802e+005,-1.23982608277148e+006
1.45747045473628e+005,-1.23890290029091e+006
1.47010924400164e+005,-1.23888949192808e+006
1.47020759132994e+005,-1.23981267772875e+006
174,
1.48284727236277e+005,-1.23979915685964e+006
1.47020759132994e+005,-1.23981267772875e+006
1.47010924400164e+005,-1.23888949192808e+006
1.48274807890923e+005,-1.23887596771017e+006
1.48284727236277e+005,-1.23979915685964e+006
175,
1.49548699944905e+005,-1.23978552016157e+006
1.48284727236277e+005,-1.23979915685964e+006
1.48274807890923e+005,-1.23887596771017e+006
1.49538695985147e+005,-1.23886232763465e+006
1.49548699944905e+005,-1.23978552016157e+006
176,
1.50812677298142e+005,-1.23977176763196e+006
1.49548699944905e+005,-1.23978552016157e+006
1.49538695985147e+005,-1.23886232763465e+006
1.50802588722081e+005,-1.23884857169891e+006
1.50812677298142e+005,-1.23977176763196e+006
177,
1.52076659335252e+005,-1.23975789926821e+006
1.50812677298142e+005,-1.23977176763196e+006
1.50802588722081e+005,-1.23884857169891e+006
1.52066486140974e+005,-1.23883469990036e+006
1.52076659335252e+005,-1.23975789926821e+006
178,
1.53340646095492e+005,-1.23974391506767e+006
1.52076659335252e+005,-1.23975789926821e+006
1.52066486140974e+005,-1.23883469990036e+006
1.53330388281066e+005,-1.23882071223636e+006
1.53340646095492e+005,-1.23974391506767e+006
179,
1.54604637618131e+005,-1.23972981502772e+006
1.53340646095492e+005,-1.23974391506767e+006
1.53330388281066e+005,-1.23882071223636e+006
1.54594295181611e+005,-1.23880660870426e+006
1.54604637618131e+005,-1.23972981502772e+006
180,
1.55868633942420e+005,-1.23971559914566e+006
1.54604637618131e+005,-1.23972981502772e+006
1.54594295181611e+005,-1.23880660870426e+006
1.55858206881843e+005,-1.23879238930139e+006
1.55868633942420e+005,-1.23971559914566e+006
181,
1.44483171072064e+005,-1.23891619280123e+006
1.43219301156239e+005,-1.23892936946155e+006
1.43209717225875e+005,-1.23800619256962e+006
1.44473502508035e+005,-1.23799301264764e+006
1.44483171072064e+005,-1.23891619280123e+006
182,
1.45747045473628e+005,-1.23890290029091e+006
1.44483171072064e+005,-1.23891619280123e+006
1.44473502508035e+005,-1.23799301264764e+006
1.45737292274100e+005,-1.23797971684700e+006
1.45747045473628e+005,-1.23890290029091e+006
183,
1.47010924400164e+005,-1.23888949192808e+006
1.45747045473628e+005,-1.23890290029091e+006
1.45737292274100e+005,-1.23797971684700e+006
1.47001086563286e+005,-1.23796630516518e+006
1.47010924400164e+005,-1.23888949192808e+006
184,
1.48274807890923e+005,-1.23887596771017e+006
1.47010924400164e+005,-1.23888949192808e+006
1.47001086563286e+005,-1.23796630516518e+006
1.48264885414830e+005,-1.23795277759963e+006
1.48274807890923e+005,-1.23887596771017e+006
185,
1.49538695985147e+005,-1.23886232763465e+006
1.48274807890923e+005,-1.23887596771017e+006
1.48264885414830e+005,-1.23795277759963e+006
1.49528688867955e+005,-1.23793913414780e+006
1.49538695985147e+005,-1.23886232763465e+006
186,
1.50802588722081e+005,-1.23884857169891e+006
1.49538695985147e+005,-1.23886232763465e+006
1.49528688867955e+005,-1.23793913414780e+006
1.50792496961893e+005,-1.23792537480710e+006
1.50802588722081e+005,-1.23884857169891e+006
187,
1.52066486140974e+005,-1.23883469990036e+006
1.50802588722081e+005,-1.23884857169891e+006
1.50792496961893e+005,-1.23792537480710e+006
1.52056309735875e+005,-1.23791149957492e+006
1.52066486140974e+005,-1.23883469990036e+006
188,
1.53330388281066e+005,-1.23882071223636e+006
1.52066486140974e+005,-1.23883469990036e+006
1.52056309735875e+005,-1.23791149957492e+006
1.53320127229125e+005,-1.23789750844863e+006
1.53330388281066e+005,-1.23882071223636e+006
189,
1.54594295181611e+005,-1.23880660870426e+006
1.53330388281066e+005,-1.23882071223636e+006
1.53320127229125e+005,-1.23789750844863e+006
1.54583949480881e+005,-1.23788340142558e+006
1.54594295181611e+005,-1.23880660870426e+006
190,
1.55858206881843e+005,-1.23879238930139e+006
1.54594295181611e+005,-1.23880660870426e+006
1.54583949480881e+005,-1.23788340142558e+006
1.55847776530363e+005,-1.23786917850309e+006
1.55858206881843e+005,-1.23879238930139e+006
191,
1.44473502508035e+005,-1.23799301264764e+006
1.43209717225875e+005,-1.23800619256962e+006
1.43200130271736e+005,-1.23708301471187e+006
1.44463830893541e+005,-1.23706983152934e+006
1.44473502508035e+005,-1.23799301264764e+006
192,
1.45737292274100e+005,-1.23797971684700e+006
1.44473502508035e+005,-1.23799301264764e+006
1.44463830893541e+005,-1.23706983152934e+006
1.45727535997415e+005,-1.23705653243950e+006
1.45737292274100e+005,-1.23797971684700e+006
193,
1.47001086563286e+005,-1.23796630516518e+006
1.45737292274100e+005,-1.23797971684700e+006
1.45727535997415e+005,-1.23705653243950e+006
1.46991245622561e+005,-1.23704311743982e+006
1.47001086563286e+005,-1.23796630516518e+006
194,
1.48264885414830e+005,-1.23795277759963e+006
1.47001086563286e+005,-1.23796630516518e+006
1.46991245622561e+005,-1.23704311743982e+006
1.48254959808198e+005,-1.23702958652778e+006
1.48264885414830e+005,-1.23795277759963e+006
195,
1.49528688867955e+005,-1.23793913414780e+006
1.48264885414830e+005,-1.23795277759963e+006
1.48254959808198e+005,-1.23702958652778e+006
1.49518678593534e+005,-1.23701593970079e+006
1.49528688867955e+005,-1.23793913414780e+006
196,
1.50792496961893e+005,-1.23792537480710e+006
1.49528688867955e+005,-1.23793913414780e+006
1.49518678593534e+005,-1.23701593970079e+006
1.50782402017783e+005,-1.23700217695628e+006
1.50792496961893e+005,-1.23792537480710e+006
197,
1.52056309735875e+005,-1.23791149957492e+006
1.50792496961893e+005,-1.23792537480710e+006
1.50782402017783e+005,-1.23700217695628e+006
1.52046130120161e+005,-1.23698829829164e+006
1.52056309735875e+005,-1.23791149957492e+006
198,
1.53320127229125e+005,-1.23789750844863e+006
1.52056309735875e+005,-1.23791149957492e+006
1.52046130120161e+005,-1.23698829829164e+006
1.53309862939877e+005,-1.23697430370425e+006
1.53320127229125e+005,-1.23789750844863e+006
199,
1.54583949480881e+005,-1.23788340142558e+006
1.53320127229125e+005,-1.23789750844863e+006
1.53309862939877e+005,-1.23697430370425e+006
1.54573600516152e+005,-1.23696019319143e+006
1.54583949480881e+005,-1.23788340142558e+006
200,
1.55847776530363e+005,-1.23786917850309e+006
1.54583949480881e+005,-1.23788340142558e+006
1.54573600516152e+005,-1.23696019319143e+006
1.55837342888189e+005,-1.23694596675053e+006
1.55847776530363e+005,-1.23786917850309e+006
201,
1.57206124003276e+005,-1.24616373451627e+006
1.55941531203427e+005,-1.24617804136287e+006
1.55931127185084e+005,-1.24525483819011e+006
1.57195635545812e+005,-1.24524052778556e+006
1.57206124003276e+005,-1.24616373451627e+006
202,
1.58470721697263e+005,-1.24614931202314e+006
1.57206124003276e+005,-1.24616373451627e+006
1.57195635545812e+005,-1.24524052778556e+006
1.58460148798684e+005,-1.24522610170574e+006
1.58470721697263e+005,-1.24614931202314e+006
203,
1.59735324324759e+005,-1.24613477388073e+006
1.58470721697263e+005,-1.24614931202314e+006
1.58460148798684e+005,-1.24522610170574e+006
1.59724666983056e+005,-1.24521155994790e+006
1.59735324324759e+005,-1.24613477388073e+006
204,
1.60999931925143e+005,-1.24612012008630e+006
1.59735324324759e+005,-1.24613477388073e+006
1.59724666983056e+005,-1.24521155994790e+006
1.60989190138292e+005,-1.24519690250930e+006
1.60999931925143e+005,-1.24612012008630e+006
205,
1.62264544537787e+005,-1.24610535063705e+006
1.60999931925143e+005,-1.24612012008630e+006
1.60989190138292e+005,-1.24519690250930e+006
1.62253718303748e+005,-1.24518212938714e+006
1.62264544537787e+005,-1.24610535063705e+006
206,
1.63529162202069e+005,-1.24609046553019e+006
1.62264544537787e+005,-1.24610535063705e+006
1.62253718303748e+005,-1.24518212938714e+006
1.63518251518785e+005,-1.24516724057863e+006
1.63529162202069e+005,-1.24609046553019e+006
207,
1.64793784957373e+005,-1.24607546476290e+006
1.63529162202069e+005,-1.24609046553019e+006
1.63518251518785e+005,-1.24516724057863e+006
1.64782789822770e+005,-1.24515223608094e+006
1.64793784957373e+005,-1.24607546476290e+006
208,
1.66058412843063e+005,-1.24606034833231e+006
1.64793784957373e+005,-1.24607546476290e+006
1.64782789822770e+005,-1.24515223608094e+006
1.66047333255052e+005,-1.24513711589122e+006
1.66058412843063e+005,-1.24606034833231e+006
209,
1.67323045898525e+005,-1.24604511623558e+006
1.66058412843063e+005,-1.24606034833231e+006
1.66047333255052e+005,-1.24513711589122e+006
1.67311881855002e+005,-1.24512188000660e+006
1.67323045898525e+005,-1.24604511623558e+006
210,
1.68587684163132e+005,-1.24602976846979e+006
1.67323045898525e+005,-1.24604511623558e+006
1.67311881855002e+005,-1.24512188000660e+006
1.68576435661976e+005,-1.24510652842420e+006
1.68587684163132e+005,-1.24602976846979e+006
211,
1.57195635545812e+005,-1.24524052778556e+006
1.55931127185084e+005,-1.24525483819011e+006
1.55920719874361e+005,-1.24433163406498e+006
1.57185143769260e+005,-1.24431732010369e+006
1.57195635545812e+005,-1.24524052778556e+006
212,
1.58460148798684e+005,-1.24522610170574e+006
1.57195635545812e+005,-1.24524052778556e+006
1.57185143769260e+005,-1.24431732010369e+006
1.58449572554310e+005,-1.24430289043840e+006
1.58460148798684e+005,-1.24522610170574e+006
213,
1.59724666983056e+005,-1.24521155994790e+006
1.58460148798684e+005,-1.24522610170574e+006
1.58449572554310e+005,-1.24430289043840e+006
1.59714006268852e+005,-1.24428834506637e+006
1.59724666983056e+005,-1.24521155994790e+006
214,
1.60989190138292e+005,-1.24519690250930e+006
1.59724666983056e+005,-1.24521155994790e+006
1.59714006268852e+005,-1.24428834506637e+006
1.60978444952232e+005,-1.24427368398483e+006
1.60989190138292e+005,-1.24519690250930e+006
215,
1.62253718303748e+005,-1.24518212938714e+006
1.60989190138292e+005,-1.24519690250930e+006
1.60978444952232e+005,-1.24427368398483e+006
1.62242888643790e+005,-1.24425890719101e+006
1.62253718303748e+005,-1.24518212938714e+006
216,
1.63518251518785e+005,-1.24516724057863e+006
1.62253718303748e+005,-1.24518212938714e+006
1.62242888643790e+005,-1.24425890719101e+006
1.63507337382873e+005,-1.24424401468211e+006
1.63518251518785e+005,-1.24516724057863e+006
217,
1.64782789822770e+005,-1.24515223608094e+006
1.63518251518785e+005,-1.24516724057863e+006
1.63507337382873e+005,-1.24424401468211e+006
1.64771791208831e+005,-1.24422900645529e+006
1.64782789822770e+005,-1.24515223608094e+006
218,
1.66047333255052e+005,-1.24513711589122e+006
1.64782789822770e+005,-1.24515223608094e+006
1.64771791208831e+005,-1.24422900645529e+006
1.66036250160997e+005,-1.24421388250771e+006
1.66047333255052e+005,-1.24513711589122e+006
219,
1.67311881855002e+005,-1.24512188000660e+006
1.66047333255052e+005,-1.24513711589122e+006
1.66036250160997e+005,-1.24421388250771e+006
1.67300714278725e+005,-1.24419864283650e+006
1.67311881855002e+005,-1.24512188000660e+006
220,
1.68576435661976e+005,-1.24510652842420e+006
1.67311881855002e+005,-1.24512188000660e+006
1.67300714278725e+005,-1.24419864283650e+006
1.68565183601355e+005,-1.24418328743877e+006
1.68576435661976e+005,-1.24510652842420e+006
221,
1.57185143769260e+005,-1.24431732010369e+006
1.55920719874361e+005,-1.24433163406498e+006
1.55910309271469e+005,-1.24340842898726e+006
1.57174648673833e+005,-1.24339411147044e+006
1.57185143769260e+005,-1.24431732010369e+006
222,
1.58449572554310e+005,-1.24430289043840e+006
1.57185143769260e+005,-1.24431732010369e+006
1.57174648673833e+005,-1.24339411147044e+006
1.58438992964356e+005,-1.24337967822090e+006
1.58449572554310e+005,-1.24430289043840e+006
223,
1.59714006268852e+005,-1.24428834506637e+006
1.58449572554310e+005,-1.24430289043840e+006
1.58438992964356e+005,-1.24337967822090e+006
1.59703342182360e+005,-1.24336512923589e+006
1.59714006268852e+005,-1.24428834506637e+006
224,
1.60978444952232e+005,-1.24427368398483e+006
1.59714006268852e+005,-1.24428834506637e+006
1.59703342182360e+005,-1.24336512923589e+006
1.60967696367179e+005,-1.24335046451266e+006
1.60978444952232e+005,-1.24427368398483e+006
225,
1.62242888643790e+005,-1.24425890719101e+006
1.60978444952232e+005,-1.24427368398483e+006
1.60967696367179e+005,-1.24335046451266e+006
1.62232055558134e+005,-1.24333568404842e+006
1.62242888643790e+005,-1.24425890719101e+006
226,
1.63507337382873e+005,-1.24424401468211e+006
1.62242888643790e+005,-1.24425890719101e+006
1.62232055558134e+005,-1.24333568404842e+006
1.63496419794556e+005,-1.24332078784038e+006
1.63507337382873e+005,-1.24424401468211e+006
227,
1.64771791208831e+005,-1.24422900645529e+006
1.63507337382873e+005,-1.24424401468211e+006
1.63496419794556e+005,-1.24332078784038e+006
1.64760789115779e+005,-1.24330577588570e+006
1.64771791208831e+005,-1.24422900645529e+006
228,
1.66036250160997e+005,-1.24421388250771e+006
1.64771791208831e+005,-1.24422900645529e+006
1.64760789115779e+005,-1.24330577588570e+006
1.66025163561121e+005,-1.24329064818153e+006
1.66036250160997e+005,-1.24421388250771e+006
229,
1.67300714278725e+005,-1.24419864283650e+006
1.66036250160997e+005,-1.24421388250771e+006
1.66025163561121e+005,-1.24329064818153e+006
1.67289543169919e+005,-1.24327540472502e+006
1.67300714278725e+005,-1.24419864283650e+006
230,
1.68565183601355e+005,-1.24418328743877e+006
1.67300714278725e+005,-1.24419864283650e+006
1.67289543169919e+005,-1.24327540472502e+006
1.68553927981497e+005,-1.24326004551326e+006
1.68565183601355e+005,-1.24418328743877e+006
231,
1.57174648673833e+005,-1.24339411147044e+006
1.55910309271469e+005,-1.24340842898726e+006
1.55899895376618e+005,-1.24248522295671e+006
1.57164150259744e+005,-1.24247090188557e+006
1.57174648673833e+005,-1.24339411147044e+006
232,
1.58438992964356e+005,-1.24337967822090e+006
1.57174648673833e+005,-1.24339411147044e+006
1.57164150259744e+005,-1.24247090188557e+006
1.58428410029035e+005,-1.24245646505299e+006
1.58438992964356e+005,-1.24337967822090e+006
233,
1.59703342182360e+005,-1.24336512923589e+006
1.58438992964356e+005,-1.24337967822090e+006
1.58428410029035e+005,-1.24245646505299e+006
1.59692674723799e+005,-1.24244191245624e+006
1.59703342182360e+005,-1.24336512923589e+006
234,
1.60967696367179e+005,-1.24335046451266e+006
1.59703342182360e+005,-1.24336512923589e+006
1.59692674723799e+005,-1.24244191245624e+006
1.60956944383350e+005,-1.24242724409255e+006
1.60967696367179e+005,-1.24335046451266e+006
235,
1.62232055558134e+005,-1.24333568404842e+006
1.60967696367179e+005,-1.24335046451266e+006
1.60956944383350e+005,-1.24242724409255e+006
1.62221219046997e+005,-1.24241245995914e+006
1.62232055558134e+005,-1.24333568404842e+006
236,
1.63496419794556e+005,-1.24332078784038e+006
1.62232055558134e+005,-1.24333568404842e+006
1.62221219046997e+005,-1.24241245995914e+006
1.63485498754053e+005,-1.24239756005321e+006
1.63496419794556e+005,-1.24332078784038e+006
237,
1.64760789115779e+005,-1.24330577588570e+006
1.63496419794556e+005,-1.24332078784038e+006
1.63485498754053e+005,-1.24239756005321e+006
1.64749783543836e+005,-1.24238254437194e+006
1.64760789115779e+005,-1.24330577588570e+006
238,
1.66025163561121e+005,-1.24329064818153e+006
